2024-10-19 16:11:35,992 - read <class 'data_processing.ml_20m'>
2024-10-19 16:13:19,051 - Namespace(data_dir='./data/', output_dir='output/', data_name='ml-20m', llm_path='./bert-base-uncased', do_eval=False, load_model='TCTRec', train_name='Oct-19-2024_16-11-35', num_items=131262, num_users=138493, num_neg_sample=100, lr=0.003, weight_decay=0, batch_size=128, num_epochs=64, patience=10, num_workers=4, model_type='SASRec', max_seq_length=50, dropout_rate=0.5, hidden_size=64, num_hidden_layers=2, attn_dropout_rate=0.5, n_heads=8, e_layers=4, alpha=0.8, llm=False, device=device(type='cuda'), checkpoint_path='output/ml-20m/SASRec.pt', dim_user_discrete_data=[], dim_item_discrete_data=20)
2024-10-19 16:13:19,146 - SASRec(
  (item_emb): Embedding(131263, 64, padding_idx=0)
  (pos_emb): Embedding(50, 64)
  (dropout): Dropout(p=0.5, inplace=False)
  (attention_blocks): ModuleList(
    (0-3): 4 x TransformerBlock(
      (attention): MultiheadAttention(
        (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
      )
      (ffn): Sequential(
        (0): Linear(in_features=64, out_features=64, bias=True)
        (1): ReLU()
        (2): Dropout(p=0.5, inplace=False)
        (3): Linear(in_features=64, out_features=64, bias=True)
      )
      (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
      (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
      (dropout): Dropout(p=0.5, inplace=False)
    )
  )
)
2024-10-19 16:13:19,837 - training start
2024-10-21 02:39:26,495 - read <class 'data_processing.ml_20m'>
2024-10-21 02:41:13,078 - Namespace(data_dir='./data/', output_dir='output/', data_name='ml-20m', llm_path='./bert-base-uncased', do_eval=False, load_model='TCTRec', train_name='Oct-21-2024_02-39-26', num_items=131262, num_users=138493, num_neg_sample=100, lr=0.003, weight_decay=0, batch_size=128, num_epochs=64, patience=10, num_workers=4, model_type='SASRec', max_seq_length=50, dropout_rate=0.5, hidden_size=64, num_hidden_layers=2, attn_dropout_rate=0.5, n_heads=8, e_layers=4, alpha=0.8, llm=False, device=device(type='cuda'), checkpoint_path='output/ml-20m/SASRec.pt', dim_user_discrete_data=[], dim_item_discrete_data=20)
2024-10-21 02:41:13,175 - SASRec(
  (item_emb): Embedding(131263, 64, padding_idx=0)
  (pos_emb): Embedding(50, 64)
  (dropout): Dropout(p=0.5, inplace=False)
  (attention_blocks): ModuleList(
    (0-3): 4 x TransformerBlock(
      (attention): MultiheadAttention(
        (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
      )
      (ffn): Sequential(
        (0): Linear(in_features=64, out_features=64, bias=True)
        (1): ReLU()
        (2): Dropout(p=0.5, inplace=False)
        (3): Linear(in_features=64, out_features=64, bias=True)
      )
      (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
      (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
      (dropout): Dropout(p=0.5, inplace=False)
    )
  )
)
2024-10-21 02:41:13,863 - training start
2024-10-21 02:42:04,656 - Epoch: 1/64 Batch: 1/1082 Time: 50.8s Loss: 7.57   Average_Loss: 7.57
2024-10-21 03:30:19,663 - Epoch: 1/64 Batch: 801/1082 Time: 2945.8s Loss: 0.55   Average_Loss: 1.05
2024-10-21 03:32:32,982 - Epoch: 1/64 Batch: 833/1082 Time: 3079.1s Loss: 0.55   Average_Loss: 1.03
2024-10-21 03:34:45,156 - Epoch: 1/64 Batch: 865/1082 Time: 3211.3s Loss: 0.61   Average_Loss: 1.01
2024-10-21 03:36:21,464 - Epoch: 1/64 Batch: 897/1082 Time: 3307.6s Loss: 0.53   Average_Loss: 1.00
2024-10-21 03:38:25,153 - Epoch: 1/64 Batch: 929/1082 Time: 3431.3s Loss: 0.54   Average_Loss: 0.98
2024-10-21 03:40:34,838 - Epoch: 1/64 Batch: 961/1082 Time: 3561.0s Loss: 0.50   Average_Loss: 0.97
2024-10-21 03:41:57,739 - Epoch: 1/64 Batch: 993/1082 Time: 3643.9s Loss: 0.51   Average_Loss: 0.95
2024-10-21 03:44:03,767 - Epoch: 1/64 Batch: 1025/1082 Time: 3769.9s Loss: 0.53   Average_Loss: 0.94
2024-10-21 03:46:17,448 - Epoch: 1/64 Batch: 1057/1082 Time: 3903.6s Loss: 0.54   Average_Loss: 0.93
2024-10-21 03:46:58,091 - 
Epoch 1/64,  Loss: 0.9171856569329383, Total time: 1h 5m 44s
2024-10-21 03:46:58,092 - -----------------validate-----------------
2024-10-21 05:06:28,208 - Epoch 1, total_user:138493.0 nDCG@5: 0.3440830133474155, HR5: 0.6512964554165193, nDCG@10: 0.3881800885338473, HR10: 0.7942278671124172, nDCG@20: 0.41326264507432153, HR20: 0.8947889062985133
2024-10-21 05:06:28,209 - Validation score increased.  Saving model ...
2024-10-21 05:07:18,060 - Epoch: 2/64 Batch: 1/1082 Time: 49.8s Loss: 0.53   Average_Loss: 0.53
2024-10-21 05:08:52,064 - Epoch: 2/64 Batch: 33/1082 Time: 143.8s Loss: 0.53   Average_Loss: 0.53
2024-10-21 05:11:07,678 - Epoch: 2/64 Batch: 65/1082 Time: 279.4s Loss: 0.49   Average_Loss: 0.52
2024-10-21 05:12:38,246 - Epoch: 2/64 Batch: 97/1082 Time: 370.0s Loss: 0.48   Average_Loss: 0.52
2024-10-21 05:14:53,458 - Epoch: 2/64 Batch: 129/1082 Time: 505.2s Loss: 0.55   Average_Loss: 0.52
2024-10-21 05:17:03,044 - Epoch: 2/64 Batch: 161/1082 Time: 634.8s Loss: 0.58   Average_Loss: 0.53
2024-10-21 05:18:44,459 - Epoch: 2/64 Batch: 193/1082 Time: 736.2s Loss: 0.49   Average_Loss: 0.53
2024-10-21 05:21:09,583 - Epoch: 2/64 Batch: 225/1082 Time: 881.3s Loss: 0.57   Average_Loss: 0.53
2024-10-21 05:22:36,042 - Epoch: 2/64 Batch: 257/1082 Time: 967.8s Loss: 0.53   Average_Loss: 0.53
2024-10-21 05:24:42,844 - Epoch: 2/64 Batch: 289/1082 Time: 1094.6s Loss: 0.51   Average_Loss: 0.53
2024-10-21 05:26:48,642 - Epoch: 2/64 Batch: 321/1082 Time: 1220.4s Loss: 0.52   Average_Loss: 0.53
2024-10-21 05:28:30,569 - Epoch: 2/64 Batch: 353/1082 Time: 1322.3s Loss: 0.50   Average_Loss: 0.53
2024-10-21 05:30:29,372 - Epoch: 2/64 Batch: 385/1082 Time: 1441.1s Loss: 0.52   Average_Loss: 0.53
2024-10-21 05:32:24,437 - Epoch: 2/64 Batch: 417/1082 Time: 1556.2s Loss: 0.54   Average_Loss: 0.53
2024-10-21 05:34:23,046 - Epoch: 2/64 Batch: 449/1082 Time: 1674.8s Loss: 0.54   Average_Loss: 0.53
2024-10-21 05:36:11,244 - Epoch: 2/64 Batch: 481/1082 Time: 1783.0s Loss: 0.54   Average_Loss: 0.53
2024-10-21 05:38:31,027 - Epoch: 2/64 Batch: 513/1082 Time: 1922.7s Loss: 0.53   Average_Loss: 0.53
2024-10-21 05:40:02,859 - Epoch: 2/64 Batch: 545/1082 Time: 2014.6s Loss: 0.51   Average_Loss: 0.53
2024-10-21 05:41:58,333 - Epoch: 2/64 Batch: 577/1082 Time: 2130.1s Loss: 0.53   Average_Loss: 0.53
2024-10-21 05:44:08,051 - Epoch: 2/64 Batch: 609/1082 Time: 2259.8s Loss: 0.53   Average_Loss: 0.53
2024-10-21 05:45:43,827 - Epoch: 2/64 Batch: 641/1082 Time: 2355.6s Loss: 0.50   Average_Loss: 0.53
2024-10-21 05:47:55,375 - Epoch: 2/64 Batch: 673/1082 Time: 2487.1s Loss: 0.52   Average_Loss: 0.52
2024-10-21 05:49:58,634 - Epoch: 2/64 Batch: 705/1082 Time: 2610.4s Loss: 0.52   Average_Loss: 0.52
2024-10-21 05:51:43,467 - Epoch: 2/64 Batch: 737/1082 Time: 2715.2s Loss: 0.52   Average_Loss: 0.53
2024-10-21 05:53:51,362 - Epoch: 2/64 Batch: 769/1082 Time: 2843.1s Loss: 0.54   Average_Loss: 0.52
2024-10-21 05:55:39,167 - Epoch: 2/64 Batch: 801/1082 Time: 2950.9s Loss: 0.55   Average_Loss: 0.52
2024-10-21 05:57:29,874 - Epoch: 2/64 Batch: 833/1082 Time: 3061.6s Loss: 0.54   Average_Loss: 0.52
2024-10-21 05:59:33,153 - Epoch: 2/64 Batch: 865/1082 Time: 3184.9s Loss: 0.56   Average_Loss: 0.52
2024-10-21 06:01:12,140 - Epoch: 2/64 Batch: 897/1082 Time: 3283.9s Loss: 0.55   Average_Loss: 0.52
2024-10-21 06:03:14,866 - Epoch: 2/64 Batch: 929/1082 Time: 3406.6s Loss: 0.49   Average_Loss: 0.52
2024-10-21 06:05:13,758 - Epoch: 2/64 Batch: 961/1082 Time: 3525.5s Loss: 0.56   Average_Loss: 0.52
2024-10-21 06:07:03,762 - Epoch: 2/64 Batch: 993/1082 Time: 3635.5s Loss: 0.50   Average_Loss: 0.52
2024-10-21 06:09:07,957 - Epoch: 2/64 Batch: 1025/1082 Time: 3759.7s Loss: 0.57   Average_Loss: 0.52
2024-10-21 06:11:07,153 - Epoch: 2/64 Batch: 1057/1082 Time: 3878.9s Loss: 0.49   Average_Loss: 0.52
2024-10-21 06:11:54,913 - 
Epoch 2/64,  Loss: 0.5247766404187173, Total time: 1h 5m 26s
2024-10-21 06:11:54,913 - -----------------validate-----------------
2024-10-21 07:30:40,343 - Epoch 2, total_user:138493.0 nDCG@5: 0.34580892435761956, HR5: 0.6519174254294441, nDCG@10: 0.39028962119885524, HR10: 0.7962351887821045, nDCG@20: 0.41523809245156024, HR20: 0.8960669492320912
2024-10-21 07:30:40,345 - Validation score increased.  Saving model ...
2024-10-21 07:31:21,031 - Epoch: 3/64 Batch: 1/1082 Time: 40.5s Loss: 0.46   Average_Loss: 0.46
2024-10-21 07:33:06,140 - Epoch: 3/64 Batch: 33/1082 Time: 145.7s Loss: 0.52   Average_Loss: 0.52
2024-10-21 07:35:32,847 - Epoch: 3/64 Batch: 65/1082 Time: 292.4s Loss: 0.55   Average_Loss: 0.52
2024-10-21 07:37:11,243 - Epoch: 3/64 Batch: 97/1082 Time: 390.8s Loss: 0.55   Average_Loss: 0.52
2024-10-21 07:39:24,462 - Epoch: 3/64 Batch: 129/1082 Time: 524.0s Loss: 0.53   Average_Loss: 0.52
2024-10-21 07:41:39,236 - Epoch: 3/64 Batch: 161/1082 Time: 658.7s Loss: 0.49   Average_Loss: 0.52
2024-10-21 07:43:11,740 - Epoch: 3/64 Batch: 193/1082 Time: 751.3s Loss: 0.53   Average_Loss: 0.52
2024-10-21 07:45:23,453 - Epoch: 3/64 Batch: 225/1082 Time: 883.0s Loss: 0.52   Average_Loss: 0.52
2024-10-21 07:47:28,894 - Epoch: 3/64 Batch: 257/1082 Time: 1008.4s Loss: 0.51   Average_Loss: 0.52
2024-10-21 07:48:58,160 - Epoch: 3/64 Batch: 289/1082 Time: 1097.7s Loss: 0.49   Average_Loss: 0.52
2024-10-21 07:51:00,142 - Epoch: 3/64 Batch: 321/1082 Time: 1219.7s Loss: 0.51   Average_Loss: 0.52
2024-10-21 07:53:12,764 - Epoch: 3/64 Batch: 353/1082 Time: 1352.3s Loss: 0.52   Average_Loss: 0.52
2024-10-21 07:54:38,453 - Epoch: 3/64 Batch: 385/1082 Time: 1438.0s Loss: 0.57   Average_Loss: 0.52
2024-10-21 07:56:41,541 - Epoch: 3/64 Batch: 417/1082 Time: 1561.1s Loss: 0.50   Average_Loss: 0.52
2024-10-21 07:58:47,233 - Epoch: 3/64 Batch: 449/1082 Time: 1686.7s Loss: 0.49   Average_Loss: 0.52
2024-10-21 08:00:27,162 - Epoch: 3/64 Batch: 481/1082 Time: 1786.7s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:02:27,242 - Epoch: 3/64 Batch: 513/1082 Time: 1906.8s Loss: 0.56   Average_Loss: 0.52
2024-10-21 08:04:36,250 - Epoch: 3/64 Batch: 545/1082 Time: 2035.8s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:06:14,463 - Epoch: 3/64 Batch: 577/1082 Time: 2134.0s Loss: 0.48   Average_Loss: 0.52
2024-10-21 08:08:24,048 - Epoch: 3/64 Batch: 609/1082 Time: 2263.6s Loss: 0.49   Average_Loss: 0.52
2024-10-21 08:10:30,457 - Epoch: 3/64 Batch: 641/1082 Time: 2390.0s Loss: 0.51   Average_Loss: 0.52
2024-10-21 08:11:58,340 - Epoch: 3/64 Batch: 673/1082 Time: 2477.9s Loss: 0.55   Average_Loss: 0.52
2024-10-21 08:14:07,067 - Epoch: 3/64 Batch: 705/1082 Time: 2606.6s Loss: 0.56   Average_Loss: 0.52
2024-10-21 08:16:25,387 - Epoch: 3/64 Batch: 737/1082 Time: 2744.9s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:17:52,878 - Epoch: 3/64 Batch: 769/1082 Time: 2832.4s Loss: 0.55   Average_Loss: 0.52
2024-10-21 08:20:10,389 - Epoch: 3/64 Batch: 801/1082 Time: 2969.9s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:22:21,853 - Epoch: 3/64 Batch: 833/1082 Time: 3101.4s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:23:50,458 - Epoch: 3/64 Batch: 865/1082 Time: 3190.0s Loss: 0.51   Average_Loss: 0.52
2024-10-21 08:25:56,472 - Epoch: 3/64 Batch: 897/1082 Time: 3316.0s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:28:11,440 - Epoch: 3/64 Batch: 929/1082 Time: 3451.0s Loss: 0.48   Average_Loss: 0.52
2024-10-21 08:29:42,068 - Epoch: 3/64 Batch: 961/1082 Time: 3541.6s Loss: 0.54   Average_Loss: 0.52
2024-10-21 08:31:45,059 - Epoch: 3/64 Batch: 993/1082 Time: 3664.6s Loss: 0.58   Average_Loss: 0.52
2024-10-21 08:33:54,240 - Epoch: 3/64 Batch: 1025/1082 Time: 3793.8s Loss: 0.50   Average_Loss: 0.52
2024-10-21 08:35:23,430 - Epoch: 3/64 Batch: 1057/1082 Time: 3882.9s Loss: 0.51   Average_Loss: 0.52
2024-10-21 08:36:23,350 - 
Epoch 3/64,  Loss: 0.5218053226550273, Total time: 1h 5m 42s
2024-10-21 08:36:23,351 - -----------------validate-----------------
2024-10-21 09:56:08,688 - Epoch 3, total_user:138493.0 nDCG@5: 0.34631300539186544, HR5: 0.6532893359231152, nDCG@10: 0.39044837175575275, HR10: 0.7964373650653823, nDCG@20: 0.4151157288283675, HR20: 0.8952654646805254
2024-10-21 09:56:08,689 - Validation score increased.  Saving model ...
2024-10-21 09:56:56,168 - Epoch: 4/64 Batch: 1/1082 Time: 47.3s Loss: 0.52   Average_Loss: 0.52
2024-10-21 09:58:39,442 - Epoch: 4/64 Batch: 33/1082 Time: 150.6s Loss: 0.52   Average_Loss: 0.53
2024-10-21 10:00:54,945 - Epoch: 4/64 Batch: 65/1082 Time: 286.1s Loss: 0.55   Average_Loss: 0.52
2024-10-21 10:03:13,950 - Epoch: 4/64 Batch: 97/1082 Time: 425.1s Loss: 0.53   Average_Loss: 0.52
2024-10-21 10:04:46,434 - Epoch: 4/64 Batch: 129/1082 Time: 517.6s Loss: 0.54   Average_Loss: 0.52
2024-10-21 10:07:08,055 - Epoch: 4/64 Batch: 161/1082 Time: 659.2s Loss: 0.52   Average_Loss: 0.52
2024-10-21 10:09:14,136 - Epoch: 4/64 Batch: 193/1082 Time: 785.3s Loss: 0.52   Average_Loss: 0.52
2024-10-21 10:10:42,629 - Epoch: 4/64 Batch: 225/1082 Time: 873.8s Loss: 0.49   Average_Loss: 0.52
2024-10-21 10:12:53,755 - Epoch: 4/64 Batch: 257/1082 Time: 1004.9s Loss: 0.56   Average_Loss: 0.52
2024-10-21 10:15:03,787 - Epoch: 4/64 Batch: 289/1082 Time: 1135.0s Loss: 0.51   Average_Loss: 0.52
2024-10-21 10:16:38,244 - Epoch: 4/64 Batch: 321/1082 Time: 1229.4s Loss: 0.53   Average_Loss: 0.52
2024-10-21 10:18:54,980 - Epoch: 4/64 Batch: 353/1082 Time: 1366.1s Loss: 0.50   Average_Loss: 0.52
2024-10-21 10:21:11,619 - Epoch: 4/64 Batch: 385/1082 Time: 1502.8s Loss: 0.51   Average_Loss: 0.52
2024-10-21 10:22:37,640 - Epoch: 4/64 Batch: 417/1082 Time: 1588.8s Loss: 0.51   Average_Loss: 0.52
2024-10-21 10:24:46,986 - Epoch: 4/64 Batch: 449/1082 Time: 1718.2s Loss: 0.52   Average_Loss: 0.52
2024-10-21 10:26:53,848 - Epoch: 4/64 Batch: 481/1082 Time: 1845.0s Loss: 0.50   Average_Loss: 0.52
2024-10-21 10:28:19,757 - Epoch: 4/64 Batch: 513/1082 Time: 1930.9s Loss: 0.54   Average_Loss: 0.52
2024-10-21 10:30:32,870 - Epoch: 4/64 Batch: 545/1082 Time: 2064.0s Loss: 0.51   Average_Loss: 0.52
2024-10-21 10:32:34,863 - Epoch: 4/64 Batch: 577/1082 Time: 2186.0s Loss: 0.52   Average_Loss: 0.52
2024-10-21 10:34:10,252 - Epoch: 4/64 Batch: 609/1082 Time: 2281.4s Loss: 0.49   Average_Loss: 0.52
2024-10-21 10:36:19,338 - Epoch: 4/64 Batch: 641/1082 Time: 2410.5s Loss: 0.55   Average_Loss: 0.52
2024-10-21 10:38:20,051 - Epoch: 4/64 Batch: 673/1082 Time: 2531.2s Loss: 0.47   Average_Loss: 0.52
2024-10-21 10:39:48,965 - Epoch: 4/64 Batch: 705/1082 Time: 2620.1s Loss: 0.53   Average_Loss: 0.52
2024-10-21 10:41:59,269 - Epoch: 4/64 Batch: 737/1082 Time: 2750.4s Loss: 0.53   Average_Loss: 0.52
2024-10-21 10:44:05,160 - Epoch: 4/64 Batch: 769/1082 Time: 2876.3s Loss: 0.50   Average_Loss: 0.52
2024-10-21 10:45:31,662 - Epoch: 4/64 Batch: 801/1082 Time: 2962.8s Loss: 0.52   Average_Loss: 0.52
2024-10-21 10:47:46,355 - Epoch: 4/64 Batch: 833/1082 Time: 3097.5s Loss: 0.49   Average_Loss: 0.52
2024-10-21 10:50:11,363 - Epoch: 4/64 Batch: 865/1082 Time: 3242.5s Loss: 0.49   Average_Loss: 0.52
2024-10-21 10:51:41,963 - Epoch: 4/64 Batch: 897/1082 Time: 3333.1s Loss: 0.46   Average_Loss: 0.52
2024-10-21 10:53:47,542 - Epoch: 4/64 Batch: 929/1082 Time: 3458.7s Loss: 0.50   Average_Loss: 0.52
2024-10-21 10:55:59,582 - Epoch: 4/64 Batch: 961/1082 Time: 3590.8s Loss: 0.54   Average_Loss: 0.52
2024-10-21 10:57:33,676 - Epoch: 4/64 Batch: 993/1082 Time: 3684.8s Loss: 0.55   Average_Loss: 0.52
2024-10-21 10:59:54,288 - Epoch: 4/64 Batch: 1025/1082 Time: 3825.5s Loss: 0.52   Average_Loss: 0.52
2024-10-21 11:01:46,248 - Epoch: 4/64 Batch: 1057/1082 Time: 3937.4s Loss: 0.52   Average_Loss: 0.52
2024-10-21 11:02:42,061 - 
Epoch 4/64,  Loss: 0.5199591799496283, Total time: 1h 6m 33s
2024-10-21 11:02:42,061 - -----------------validate-----------------
2024-10-21 12:22:53,311 - Epoch 4, total_user:138493.0 nDCG@5: 0.34795026698673304, HR5: 0.654170246871683, nDCG@10: 0.39155284450355154, HR10: 0.7954553659751756, nDCG@20: 0.4165786084649244, HR20: 0.8957348024809918
2024-10-21 12:22:53,312 - Validation score increased.  Saving model ...
2024-10-21 12:23:41,441 - Epoch: 5/64 Batch: 1/1082 Time: 48.0s Loss: 0.54   Average_Loss: 0.54
2024-10-21 12:25:21,971 - Epoch: 5/64 Batch: 33/1082 Time: 148.5s Loss: 0.54   Average_Loss: 0.52
2024-10-21 12:27:43,453 - Epoch: 5/64 Batch: 65/1082 Time: 290.0s Loss: 0.51   Average_Loss: 0.52
2024-10-21 12:29:56,346 - Epoch: 5/64 Batch: 97/1082 Time: 422.9s Loss: 0.52   Average_Loss: 0.52
2024-10-21 12:31:37,359 - Epoch: 5/64 Batch: 129/1082 Time: 523.9s Loss: 0.53   Average_Loss: 0.52
2024-10-21 12:33:55,057 - Epoch: 5/64 Batch: 161/1082 Time: 661.6s Loss: 0.54   Average_Loss: 0.52
2024-10-21 12:35:41,356 - Epoch: 5/64 Batch: 193/1082 Time: 767.9s Loss: 0.49   Average_Loss: 0.52
2024-10-21 12:37:37,846 - Epoch: 5/64 Batch: 225/1082 Time: 884.4s Loss: 0.53   Average_Loss: 0.52
2024-10-21 12:39:49,561 - Epoch: 5/64 Batch: 257/1082 Time: 1016.1s Loss: 0.52   Average_Loss: 0.52
2024-10-21 12:41:24,740 - Epoch: 5/64 Batch: 289/1082 Time: 1111.3s Loss: 0.49   Average_Loss: 0.52
2024-10-21 12:43:22,554 - Epoch: 5/64 Batch: 321/1082 Time: 1229.1s Loss: 0.56   Average_Loss: 0.52
2024-10-21 12:45:37,053 - Epoch: 5/64 Batch: 353/1082 Time: 1363.6s Loss: 0.53   Average_Loss: 0.52
2024-10-21 12:47:08,048 - Epoch: 5/64 Batch: 385/1082 Time: 1454.6s Loss: 0.52   Average_Loss: 0.52
2024-10-21 12:49:14,151 - Epoch: 5/64 Batch: 417/1082 Time: 1580.7s Loss: 0.48   Average_Loss: 0.52
2024-10-21 12:51:28,534 - Epoch: 5/64 Batch: 449/1082 Time: 1715.1s Loss: 0.56   Average_Loss: 0.52
